"","X","city","season","status","status.test","concentration","species","region","city_new","BM","pop"
"222",341,"N-BD","winter","3.post-predicted","Predicted_PM25_real",73.8416,"PM25","N","N-BD-pre","19.17","1143.27"
"223",342,"N-BD","winter","3.post-predicted","Predicted_PM25_real",98.450584,"PM25","N","N-BD-pre","19.17","1143.27"
"224",343,"N-BD","winter","3.post-predicted","Predicted_PM25_real",86.588234,"PM25","N","N-BD-pre","19.17","1143.27"
"225",344,"N-BD","winter","3.post-predicted","Predicted_PM25_real",191.60402,"PM25","N","N-BD-pre","19.17","1143.27"
"226",345,"N-BD","winter","3.post-predicted","Predicted_PM25_real",29.17081,"PM25","N","N-BD-pre","19.17","1143.27"
"227",346,"N-BD","winter","3.post-predicted","Predicted_PM25_real",65.983055,"PM25","N","N-BD-pre","19.17","1143.27"
"228",347,"N-BD","winter","3.post-predicted","Predicted_PM25_real",121.64333,"PM25","N","N-BD-pre","19.17","1143.27"
"229",348,"N-BD","winter","3.post-predicted","Predicted_PM25_real",114.21099,"PM25","N","N-BD-pre","19.17","1143.27"
"230",349,"N-BD","winter","3.post-predicted","Predicted_PM25_real",89.83314,"PM25","N","N-BD-pre","19.17","1143.27"
"231",350,"N-BD","winter","3.post-predicted","Predicted_PM25_real",49.134438,"PM25","N","N-BD-pre","19.17","1143.27"
"232",351,"N-BD","winter","3.post-predicted","Predicted_PM25_real",65.20195,"PM25","N","N-BD-pre","19.17","1143.27"
"233",352,"N-BD","winter","3.post-predicted","Predicted_PM25_real",64.719124,"PM25","N","N-BD-pre","19.17","1143.27"
"234",353,"N-BD","winter","3.post-predicted","Predicted_PM25_real",67.604935,"PM25","N","N-BD-pre","19.17","1143.27"
"235",354,"N-BD","winter","3.post-predicted","Predicted_PM25_real",65.11885,"PM25","N","N-BD-pre","19.17","1143.27"
"236",355,"N-BD","winter","3.post-predicted","Predicted_PM25_real",57.712116,"PM25","N","N-BD-pre","19.17","1143.27"
"237",356,"N-BD","winter","3.post-predicted","Predicted_PM25_real",72.419304,"PM25","N","N-BD-pre","19.17","1143.27"
"238",357,"N-BD","winter","3.post-predicted","Predicted_PM25_real",50.21189,"PM25","N","N-BD-pre","19.17","1143.27"
"239",358,"N-BD","winter","3.post-predicted","Predicted_PM25_real",34.237568,"PM25","N","N-BD-pre","19.17","1143.27"
"240",359,"N-BD","winter","3.post-predicted","Predicted_PM25_real",61.223576,"PM25","N","N-BD-pre","19.17","1143.27"
"241",360,"N-BD","winter","3.post-predicted","Predicted_PM25_real",62.555355,"PM25","N","N-BD-pre","19.17","1143.27"
"242",361,"N-BD","winter","3.post-predicted","Predicted_PM25_real",38.55211,"PM25","N","N-BD-pre","19.17","1143.27"
"243",362,"N-BD","winter","3.post-predicted","Predicted_PM25_real",37.968117,"PM25","N","N-BD-pre","19.17","1143.27"
"244",363,"N-BD","winter","3.post-predicted","Predicted_PM25_real",47.28553,"PM25","N","N-BD-pre","19.17","1143.27"
"245",364,"N-BD","winter","3.post-predicted","Predicted_PM25_real",97.544525,"PM25","N","N-BD-pre","19.17","1143.27"
"246",365,"N-BD","winter","3.post-predicted","Predicted_PM25_real",109.87951,"PM25","N","N-BD-pre","19.17","1143.27"
"247",366,"N-BD","winter","3.post-predicted","Predicted_PM25_real",158.53096,"PM25","N","N-BD-pre","19.17","1143.27"
"248",367,"N-BD","winter","3.post-predicted","Predicted_PM25_real",155.24562,"PM25","N","N-BD-pre","19.17","1143.27"
"249",368,"N-BD","winter","3.post-predicted","Predicted_PM25_real",56.319984,"PM25","N","N-BD-pre","19.17","1143.27"
"250",369,"N-BD","winter","3.post-predicted","Predicted_PM25_real",37.023487,"PM25","N","N-BD-pre","19.17","1143.27"
"251",370,"N-BD","winter","3.post-predicted","Predicted_PM25_real",53.056023,"PM25","N","N-BD-pre","19.17","1143.27"
"252",371,"N-BD","winter","3.post-predicted","Predicted_PM25_real",37.363487,"PM25","N","N-BD-pre","19.17","1143.27"
"253",372,"N-BD","winter","3.post-predicted","Predicted_PM25_real",50.464928,"PM25","N","N-BD-pre","19.17","1143.27"
"254",373,"N-BD","winter","3.post-predicted","Predicted_PM25_real",45.45974,"PM25","N","N-BD-pre","19.17","1143.27"
"255",374,"N-BD","winter","3.post-predicted","Predicted_PM25_real",51.71373,"PM25","N","N-BD-pre","19.17","1143.27"
"256",375,"N-BD","winter","3.post-predicted","Predicted_PM25_real",61.30668,"PM25","N","N-BD-pre","19.17","1143.27"
"257",376,"N-BD","winter","3.post-predicted","Predicted_PM25_real",151.80367,"PM25","N","N-BD-pre","19.17","1143.27"
"258",377,"N-BD","winter","3.post-predicted","Predicted_PM25_real",75.67939,"PM25","N","N-BD-pre","19.17","1143.27"
"259",378,"N-BD","winter","3.post-predicted","Predicted_PM25_real",117.46546,"PM25","N","N-BD-pre","19.17","1143.27"
"260",379,"N-BD","winter","3.post-predicted","Predicted_PM25_real",102.608536,"PM25","N","N-BD-pre","19.17","1143.27"
"261",380,"N-BD","winter","3.post-predicted","Predicted_PM25_real",33.013832,"PM25","N","N-BD-pre","19.17","1143.27"
"262",381,"N-BD","winter","3.post-predicted","Predicted_PM25_real",49.476833,"PM25","N","N-BD-pre","19.17","1143.27"
"263",382,"N-BD","winter","3.post-predicted","Predicted_PM25_real",35.48725,"PM25","N","N-BD-pre","19.17","1143.27"
"264",383,"N-BD","winter","3.post-predicted","Predicted_PM25_real",107.19227,"PM25","N","N-BD-pre","19.17","1143.27"
"265",384,"N-BD","winter","3.post-predicted","Predicted_PM25_real",176.66702,"PM25","N","N-BD-pre","19.17","1143.27"
"266",385,"N-BD","winter","3.post-predicted","Predicted_PM25_real",98.505135,"PM25","N","N-BD-pre","19.17","1143.27"
"267",386,"N-BD","winter","3.post-predicted","Predicted_PM25_real",154.06387,"PM25","N","N-BD-pre","19.17","1143.27"
"268",387,"N-BD","winter","3.post-predicted","Predicted_PM25_real",132.76976,"PM25","N","N-BD-pre","19.17","1143.27"
"269",388,"N-BD","winter","3.post-predicted","Predicted_PM25_real",82.568275,"PM25","N","N-BD-pre","19.17","1143.27"
"270",389,"N-BD","winter","3.post-predicted","Predicted_PM25_real",196.63045,"PM25","N","N-BD-pre","19.17","1143.27"
"271",390,"N-BD","winter","3.post-predicted","Predicted_PM25_real",87.38349,"PM25","N","N-BD-pre","19.17","1143.27"
"272",391,"N-BD","winter","3.post-predicted","Predicted_PM25_real",32.882153,"PM25","N","N-BD-pre","19.17","1143.27"
"273",392,"N-BD","winter","3.post-predicted","Predicted_PM25_real",60.96651,"PM25","N","N-BD-pre","19.17","1143.27"
"274",393,"N-BD","winter","3.post-predicted","Predicted_PM25_real",57.438953,"PM25","N","N-BD-pre","19.17","1143.27"
"275",394,"N-BD","winter","3.post-predicted","Predicted_PM25_real",49.24025,"PM25","N","N-BD-pre","19.17","1143.27"
"276",395,"N-BD","winter","3.post-predicted","Predicted_PM25_real",99.40844,"PM25","N","N-BD-pre","19.17","1143.27"
"277",396,"N-BD","winter","3.post-predicted","Predicted_PM25_real",78.02199,"PM25","N","N-BD-pre","19.17","1143.27"
"278",397,"N-BD","winter","3.post-predicted","Predicted_PM25_real",66.91516,"PM25","N","N-BD-pre","19.17","1143.27"
"279",398,"N-BD","winter","3.post-predicted","Predicted_PM25_real",88.93694,"PM25","N","N-BD-pre","19.17","1143.27"
"280",399,"N-BD","winter","3.post-predicted","Predicted_PM25_real",68.93207,"PM25","N","N-BD-pre","19.17","1143.27"
"281",400,"N-BD","winter","3.post-predicted","Predicted_PM25_real",34.03485,"PM25","N","N-BD-pre","19.17","1143.27"
"282",401,"N-BD","winter","3.post-predicted","Predicted_PM25_real",61.549824,"PM25","N","N-BD-pre","19.17","1143.27"
"283",402,"N-BD","winter","3.post-predicted","Predicted_PM25_real",62.538082,"PM25","N","N-BD-pre","19.17","1143.27"
"284",403,"N-BD","winter","3.post-predicted","Predicted_PM25_real",119.24866,"PM25","N","N-BD-pre","19.17","1143.27"
"285",404,"N-BD","winter","3.post-predicted","Predicted_PM25_real",114.16749,"PM25","N","N-BD-pre","19.17","1143.27"
"286",405,"N-BD","winter","3.post-predicted","Predicted_PM25_real",70.90233,"PM25","N","N-BD-pre","19.17","1143.27"
"287",406,"N-BD","winter","3.post-predicted","Predicted_PM25_real",108.99256,"PM25","N","N-BD-pre","19.17","1143.27"
"288",407,"N-BD","winter","3.post-predicted","Predicted_PM25_real",199.8844,"PM25","N","N-BD-pre","19.17","1143.27"
"289",408,"N-BD","winter","3.post-predicted","Predicted_PM25_real",179.46521,"PM25","N","N-BD-pre","19.17","1143.27"
"290",409,"N-BD","winter","3.post-predicted","Predicted_PM25_real",217.38531,"PM25","N","N-BD-pre","19.17","1143.27"
"291",410,"N-BD","winter","3.post-predicted","Predicted_PM25_real",49.597095,"PM25","N","N-BD-pre","19.17","1143.27"
"292",411,"N-BD","winter","3.post-predicted","Predicted_PM25_real",48.424118,"PM25","N","N-BD-pre","19.17","1143.27"
"293",412,"N-BD","winter","3.post-predicted","Predicted_PM25_real",49.95492,"PM25","N","N-BD-pre","19.17","1143.27"
"294",413,"N-BD","winter","3.post-predicted","Predicted_PM25_real",38.90623,"PM25","N","N-BD-pre","19.17","1143.27"
"295",414,"N-BD","winter","3.post-predicted","Predicted_PM25_real",56.74245,"PM25","N","N-BD-pre","19.17","1143.27"
"296",415,"N-BD","winter","3.post-predicted","Predicted_PM25_real",54.595867,"PM25","N","N-BD-pre","19.17","1143.27"
"297",416,"N-BD","winter","3.post-predicted","Predicted_PM25_real",89.07527,"PM25","N","N-BD-pre","19.17","1143.27"
"298",417,"N-BD","winter","3.post-predicted","Predicted_PM25_real",43.255142,"PM25","N","N-BD-pre","19.17","1143.27"
"299",418,"N-BD","winter","3.post-predicted","Predicted_PM25_real",109.80097,"PM25","N","N-BD-pre","19.17","1143.27"
"300",419,"N-BD","winter","3.post-predicted","Predicted_PM25_real",81.639465,"PM25","N","N-BD-pre","19.17","1143.27"
"301",420,"N-BD","spring","3.post-predicted","Predicted_PM25_real",74.769646,"PM25","N","N-BD-pre","19.17","1143.27"
"302",421,"N-BD","spring","3.post-predicted","Predicted_PM25_real",115.00353,"PM25","N","N-BD-pre","19.17","1143.27"
"303",422,"N-BD","spring","3.post-predicted","Predicted_PM25_real",38.91116,"PM25","N","N-BD-pre","19.17","1143.27"
"304",423,"N-BD","spring","3.post-predicted","Predicted_PM25_real",77.456406,"PM25","N","N-BD-pre","19.17","1143.27"
"305",424,"N-BD","spring","3.post-predicted","Predicted_PM25_real",154.88284,"PM25","N","N-BD-pre","19.17","1143.27"
"306",425,"N-BD","spring","3.post-predicted","Predicted_PM25_real",138.81532,"PM25","N","N-BD-pre","19.17","1143.27"
"307",426,"N-BD","spring","3.post-predicted","Predicted_PM25_real",188.33463,"PM25","N","N-BD-pre","19.17","1143.27"
"308",427,"N-BD","spring","3.post-predicted","Predicted_PM25_real",97.44373,"PM25","N","N-BD-pre","19.17","1143.27"
"309",428,"N-BD","spring","3.post-predicted","Predicted_PM25_real",97.430595,"PM25","N","N-BD-pre","19.17","1143.27"
"310",429,"N-BD","spring","3.post-predicted","Predicted_PM25_real",129.09807,"PM25","N","N-BD-pre","19.17","1143.27"
"311",430,"N-BD","spring","3.post-predicted","Predicted_PM25_real",168.75829,"PM25","N","N-BD-pre","19.17","1143.27"
"312",431,"N-BD","spring","3.post-predicted","Predicted_PM25_real",138.49388,"PM25","N","N-BD-pre","19.17","1143.27"
"313",432,"N-BD","spring","3.post-predicted","Predicted_PM25_real",126.85933,"PM25","N","N-BD-pre","19.17","1143.27"
"314",433,"N-BD","spring","3.post-predicted","Predicted_PM25_real",112.39577,"PM25","N","N-BD-pre","19.17","1143.27"
"315",434,"N-BD","spring","3.post-predicted","Predicted_PM25_real",126.74038,"PM25","N","N-BD-pre","19.17","1143.27"
"316",435,"N-BD","spring","3.post-predicted","Predicted_PM25_real",112.23459,"PM25","N","N-BD-pre","19.17","1143.27"
"317",436,"N-BD","spring","3.post-predicted","Predicted_PM25_real",113.34974,"PM25","N","N-BD-pre","19.17","1143.27"
"318",437,"N-BD","spring","3.post-predicted","Predicted_PM25_real",69.653435,"PM25","N","N-BD-pre","19.17","1143.27"
"319",438,"N-BD","spring","3.post-predicted","Predicted_PM25_real",30.330124,"PM25","N","N-BD-pre","19.17","1143.27"
"320",439,"N-BD","spring","3.post-predicted","Predicted_PM25_real",57.963444,"PM25","N","N-BD-pre","19.17","1143.27"
"321",440,"N-BD","spring","3.post-predicted","Predicted_PM25_real",85.09128,"PM25","N","N-BD-pre","19.17","1143.27"
"322",441,"N-BD","spring","3.post-predicted","Predicted_PM25_real",94.224174,"PM25","N","N-BD-pre","19.17","1143.27"
"323",442,"N-BD","spring","3.post-predicted","Predicted_PM25_real",53.292892,"PM25","N","N-BD-pre","19.17","1143.27"
"324",443,"N-BD","spring","3.post-predicted","Predicted_PM25_real",20.93412,"PM25","N","N-BD-pre","19.17","1143.27"
"325",444,"N-BD","spring","3.post-predicted","Predicted_PM25_real",25.514687,"PM25","N","N-BD-pre","19.17","1143.27"
"326",445,"N-BD","spring","3.post-predicted","Predicted_PM25_real",47.230408,"PM25","N","N-BD-pre","19.17","1143.27"
"327",446,"N-BD","spring","3.post-predicted","Predicted_PM25_real",42.73336,"PM25","N","N-BD-pre","19.17","1143.27"
"328",447,"N-BD","spring","3.post-predicted","Predicted_PM25_real",84.11113,"PM25","N","N-BD-pre","19.17","1143.27"
"329",448,"N-BD","spring","3.post-predicted","Predicted_PM25_real",52.82188,"PM25","N","N-BD-pre","19.17","1143.27"
"330",449,"N-BD","spring","3.post-predicted","Predicted_PM25_real",102.16933,"PM25","N","N-BD-pre","19.17","1143.27"
"331",450,"N-BD","spring","3.post-predicted","Predicted_PM25_real",38.082935,"PM25","N","N-BD-pre","19.17","1143.27"
"332",451,"N-BD","spring","3.post-predicted","Predicted_PM25_real",32.42028,"PM25","N","N-BD-pre","19.17","1143.27"
"333",452,"N-BD","spring","3.post-predicted","Predicted_PM25_real",72.03497,"PM25","N","N-BD-pre","19.17","1143.27"
"334",453,"N-BD","spring","3.post-predicted","Predicted_PM25_real",66.33769,"PM25","N","N-BD-pre","19.17","1143.27"
"335",454,"N-BD","spring","3.post-predicted","Predicted_PM25_real",40.89871,"PM25","N","N-BD-pre","19.17","1143.27"
"336",455,"N-BD","spring","3.post-predicted","Predicted_PM25_real",46.27802,"PM25","N","N-BD-pre","19.17","1143.27"
"337",456,"N-BD","spring","3.post-predicted","Predicted_PM25_real",40.59577,"PM25","N","N-BD-pre","19.17","1143.27"
"338",457,"N-BD","spring","3.post-predicted","Predicted_PM25_real",52.850376,"PM25","N","N-BD-pre","19.17","1143.27"
"339",458,"N-BD","spring","3.post-predicted","Predicted_PM25_real",51.4075,"PM25","N","N-BD-pre","19.17","1143.27"
"340",459,"N-BD","spring","3.post-predicted","Predicted_PM25_real",52.181915,"PM25","N","N-BD-pre","19.17","1143.27"
"341",460,"N-BD","spring","3.post-predicted","Predicted_PM25_real",55.687584,"PM25","N","N-BD-pre","19.17","1143.27"
"342",461,"N-BD","spring","3.post-predicted","Predicted_PM25_real",43.06606,"PM25","N","N-BD-pre","19.17","1143.27"
"343",462,"N-BD","spring","3.post-predicted","Predicted_PM25_real",50.26529,"PM25","N","N-BD-pre","19.17","1143.27"
"344",463,"N-BD","spring","3.post-predicted","Predicted_PM25_real",80.5106,"PM25","N","N-BD-pre","19.17","1143.27"
"345",464,"N-BD","spring","3.post-predicted","Predicted_PM25_real",27.488565,"PM25","N","N-BD-pre","19.17","1143.27"
"346",465,"N-BD","spring","3.post-predicted","Predicted_PM25_real",51.49141,"PM25","N","N-BD-pre","19.17","1143.27"
"347",466,"N-BD","spring","3.post-predicted","Predicted_PM25_real",55.979836,"PM25","N","N-BD-pre","19.17","1143.27"
"348",467,"N-BD","spring","3.post-predicted","Predicted_PM25_real",33.062485,"PM25","N","N-BD-pre","19.17","1143.27"
"349",468,"N-BD","spring","3.post-predicted","Predicted_PM25_real",19.544573,"PM25","N","N-BD-pre","19.17","1143.27"
"350",469,"N-BD","spring","3.post-predicted","Predicted_PM25_real",48.78675,"PM25","N","N-BD-pre","19.17","1143.27"
"351",470,"N-BD","spring","3.post-predicted","Predicted_PM25_real",72.672714,"PM25","N","N-BD-pre","19.17","1143.27"
"352",471,"N-BD","spring","3.post-predicted","Predicted_PM25_real",62.646942,"PM25","N","N-BD-pre","19.17","1143.27"
"353",472,"N-BD","spring","3.post-predicted","Predicted_PM25_real",48.579235,"PM25","N","N-BD-pre","19.17","1143.27"
"354",473,"N-BD","spring","3.post-predicted","Predicted_PM25_real",43.4399,"PM25","N","N-BD-pre","19.17","1143.27"
"355",474,"N-BD","spring","3.post-predicted","Predicted_PM25_real",38.51416,"PM25","N","N-BD-pre","19.17","1143.27"
"356",475,"N-BD","spring","3.post-predicted","Predicted_PM25_real",38.294193,"PM25","N","N-BD-pre","19.17","1143.27"
"357",476,"N-BD","spring","3.post-predicted","Predicted_PM25_real",73.25089,"PM25","N","N-BD-pre","19.17","1143.27"
"358",477,"N-BD","spring","3.post-predicted","Predicted_PM25_real",38.3457,"PM25","N","N-BD-pre","19.17","1143.27"
"359",478,"N-BD","spring","3.post-predicted","Predicted_PM25_real",29.244343,"PM25","N","N-BD-pre","19.17","1143.27"
"360",479,"N-BD","spring","3.post-predicted","Predicted_PM25_real",30.081175,"PM25","N","N-BD-pre","19.17","1143.27"
"361",601,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",70.69472,"PM25","N","N-BJ-pre","21.02","1397.4"
"362",602,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",69.35084,"PM25","N","N-BJ-pre","21.02","1397.4"
"363",603,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",87.48672,"PM25","N","N-BJ-pre","21.02","1397.4"
"364",604,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",87.23981,"PM25","N","N-BJ-pre","21.02","1397.4"
"365",605,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",84.61917,"PM25","N","N-BJ-pre","21.02","1397.4"
"366",606,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",81.122826,"PM25","N","N-BJ-pre","21.02","1397.4"
"367",607,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",59.876495,"PM25","N","N-BJ-pre","21.02","1397.4"
"368",608,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",45.908745,"PM25","N","N-BJ-pre","21.02","1397.4"
"369",609,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",78.482086,"PM25","N","N-BJ-pre","21.02","1397.4"
"370",610,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",49.38889,"PM25","N","N-BJ-pre","21.02","1397.4"
"371",611,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",29.137817,"PM25","N","N-BJ-pre","21.02","1397.4"
"372",612,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",29.102386,"PM25","N","N-BJ-pre","21.02","1397.4"
"373",613,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",53.724407,"PM25","N","N-BJ-pre","21.02","1397.4"
"374",614,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",52.41945,"PM25","N","N-BJ-pre","21.02","1397.4"
"375",615,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",81.536095,"PM25","N","N-BJ-pre","21.02","1397.4"
"376",616,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",69.96921,"PM25","N","N-BJ-pre","21.02","1397.4"
"377",617,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",61.191895,"PM25","N","N-BJ-pre","21.02","1397.4"
"378",618,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",11.588159,"PM25","N","N-BJ-pre","21.02","1397.4"
"379",619,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",43.260006,"PM25","N","N-BJ-pre","21.02","1397.4"
"380",620,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",60.450047,"PM25","N","N-BJ-pre","21.02","1397.4"
"381",621,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",48.075768,"PM25","N","N-BJ-pre","21.02","1397.4"
"382",622,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",72.113716,"PM25","N","N-BJ-pre","21.02","1397.4"
"383",623,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",16.79971,"PM25","N","N-BJ-pre","21.02","1397.4"
"384",624,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",42.674156,"PM25","N","N-BJ-pre","21.02","1397.4"
"385",625,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",46.953457,"PM25","N","N-BJ-pre","21.02","1397.4"
"386",626,"N-BJ","spring","3.post-predicted","Predicted_PM25_real",57.007572,"PM25","N","N-BJ-pre","21.02","1397.4"
"387",627,"N-BJ","summer","3.post-predicted","Predicted_PM25_real",20.74333,"PM25","N","N-BJ-pre","21.02","1397.4"
"388",628,"N-BJ","summer","3.post-predicted","Predicted_PM25_real",37.564293,"PM25","N","N-BJ-pre","21.02","1397.4"
